player_id,name,svpts,aces,df,pct_1stIn,pct_1stWon,pct_2ndWon,pct_SvPtsWon,bp_faced,pct_bp_conv,pct_bp_saved,pct_1stRetPtsWon,pct_2ndRetPtsWon,Grass winRt,Hard winRt,Clay winRt,G winRt,A winRt,M winRt,F winRt,O winRt,recPerf
202320,Beibit Zhukayev,301.0,36.0,12.0,0.621,0.738,0.456,0.631,23.0,0.25,0.565,0.23,0.433,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0
104019,Kristof Vliegen,13309.0,1010.0,372.0,0.609,0.695,0.498,0.618,1201.0,0.387,0.568,0.284,0.482,0.37,0.427,0.379,0.281,0.421,0.467,0.0,0.0,0.17645544972548766
104021,Marco Mirnegg,57.0,0.0,4.0,0.491,0.607,0.31,0.456,15.0,0.2,0.667,0.179,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104022,Mikhail Youzhny,57524.0,2939.0,1883.0,0.611,0.699,0.517,0.628,4945.0,0.415,0.606,0.29,0.512,0.55,0.56,0.512,0.613,0.585,0.396,0.0,0.5,0.3407473641634592
104023,Nicolas Renavand,136.0,12.0,2.0,0.669,0.692,0.489,0.625,12.0,0.714,0.583,0.198,0.433,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
144984,Artem Dubrivnyy,68.0,2.0,1.0,0.632,0.465,0.48,0.471,9.0,0.5,0.333,0.116,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104025,Amer Delic,5712.0,684.0,191.0,0.595,0.727,0.51,0.639,488.0,0.331,0.66,0.251,0.445,0.286,0.358,0.143,0.429,0.279,0.4,0.0,0.0,0.15361624292025497
104026,Joachim Johansson,4032.0,722.0,208.0,0.621,0.782,0.539,0.69,236.0,0.348,0.716,0.228,0.448,0.5,0.644,0.125,0.625,0.61,0.25,0.0,0.0,0.2030524715987757
144985,Ergi Kirkin,153.0,7.0,7.0,0.536,0.573,0.437,0.51,21.0,0.667,0.429,0.122,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210530,Learner Tien,227.0,9.0,10.0,0.639,0.6,0.378,0.52,37.0,0.333,0.622,0.172,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104035,Bobby Reynolds,8546.0,877.0,353.0,0.59,0.705,0.486,0.615,804.0,0.326,0.588,0.24,0.463,0.294,0.27,0.333,0.304,0.27,0.286,0.0,0.0,0.326465722904904
104037,Phillip Harboe,90.0,3.0,2.0,0.622,0.643,0.5,0.589,10.0,0.333,0.6,0.196,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120424,Yannick Maden,2181.0,55.0,40.0,0.642,0.632,0.507,0.587,226.0,0.411,0.588,0.272,0.497,0.0,0.357,0.444,0.25,0.381,0.0,0.0,0.0,0.3565165943059868
145001,Evan Furness,138.0,2.0,6.0,0.536,0.716,0.438,0.587,10.0,0.833,0.5,0.203,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104043,Marc Lopez,1199.0,16.0,11.0,0.655,0.604,0.469,0.557,142.0,0.345,0.577,0.262,0.528,0.0,0.25,0.167,0.0,0.2,0.0,0.0,0.0,0.08129548669754212
104053,Andy Roddick,40882.0,6571.0,903.0,0.672,0.791,0.56,0.715,2034.0,0.376,0.671,0.251,0.489,0.776,0.739,0.571,0.734,0.781,0.697,0.214,0.5,0.6535231515437427
202358,Chun Hsin Tseng,1786.0,55.0,83.0,0.597,0.657,0.478,0.585,179.0,0.279,0.575,0.231,0.484,0.0,0.211,0.0,0.0,0.214,0.333,0.0,0.0,0.056958478320181805
202359,Marvin Moeller,49.0,2.0,2.0,0.571,0.536,0.333,0.449,11.0,0.0,0.636,0.214,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104056,Roko Karanusic,3534.0,191.0,64.0,0.614,0.666,0.497,0.601,362.0,0.345,0.55,0.335,0.45,0.4,0.231,0.25,0.286,0.25,0.0,0.0,0.0,0.22728554381851826
104068,Robby Ginepri,23412.0,1613.0,548.0,0.634,0.689,0.521,0.627,1967.0,0.39,0.586,0.271,0.5,0.344,0.505,0.348,0.444,0.471,0.47,0.0,0.0,0.38837728568509833
104070,Jesse Witten,1255.0,80.0,63.0,0.538,0.68,0.498,0.596,125.0,0.402,0.512,0.33,0.483,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.09466800609928162
104071,Raven Klaasen,960.0,84.0,32.0,0.637,0.701,0.549,0.646,82.0,0.228,0.659,0.183,0.499,0.667,0.429,0.0,0.0,0.538,0.0,0.0,0.0,0.20312209162172729
104076,Jose Acasuso,17524.0,1391.0,617.0,0.547,0.733,0.509,0.631,1455.0,0.395,0.601,0.335,0.509,0.0,0.42,0.591,0.379,0.566,0.492,0.0,0.0,0.20258828685501323
104081,Boris Pashanski,5438.0,177.0,234.0,0.586,0.662,0.467,0.582,562.0,0.388,0.566,0.247,0.478,0.0,0.375,0.333,0.111,0.4,0.0,0.0,0.0,0.15361624292025497
202385,Jenson Brooksby,5944.0,220.0,109.0,0.645,0.675,0.52,0.62,524.0,0.429,0.588,0.289,0.504,0.583,0.617,0.286,0.556,0.605,0.556,0.0,0.0,0.547194036724155
104082,Hiroki Kondo,46.0,2.0,1.0,0.478,0.591,0.458,0.522,5.0,0.0,0.2,0.045,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104091,Miguel Angel Lopez Jaen,295.0,18.0,5.0,0.647,0.675,0.404,0.58,26.0,0.333,0.462,0.236,0.496,0.0,0.0,0.333,0.5,0.0,0.0,0.0,0.0,0.0
202398,Michael Vrbensky,79.0,6.0,0.0,0.57,0.667,0.412,0.557,10.0,1.0,0.7,0.2,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104095,David Guez,1792.0,24.0,49.0,0.581,0.59,0.509,0.556,195.0,0.425,0.477,0.259,0.484,0.0,0.118,0.0,0.0,0.067,0.5,0.0,0.0,0.049516405750865855
202400,Alastair Gray,334.0,21.0,19.0,0.596,0.704,0.437,0.596,34.0,0.273,0.647,0.322,0.466,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
104098,Dmitry Tursunov,33963.0,3017.0,1539.0,0.578,0.728,0.506,0.634,2937.0,0.401,0.628,0.276,0.493,0.538,0.533,0.382,0.423,0.573,0.39,0.0,0.0,0.20086683361927066
104099,Israel Matos Gil,59.0,1.0,1.0,0.695,0.61,0.333,0.525,8.0,0.0,0.5,0.341,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104106,Ludovic Walter,54.0,11.0,2.0,0.685,0.892,0.588,0.796,1.0,0.0,0.0,0.135,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104112,Benjamin Balleret,876.0,57.0,26.0,0.596,0.602,0.477,0.551,106.0,0.469,0.509,0.222,0.497,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.10308998699194362
104113,Carlos Salamanca,61.0,8.0,4.0,0.623,0.658,0.391,0.557,8.0,0.25,0.5,0.184,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104115,Marc Kimmich,264.0,14.0,13.0,0.549,0.676,0.429,0.564,30.0,0.3,0.467,0.221,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104117,Giovanni Lapentti,1788.0,93.0,72.0,0.638,0.667,0.497,0.605,173.0,0.388,0.607,0.225,0.499,0.25,0.357,0.2,0.0,0.35,0.0,0.0,0.0,0.13053232946225118
104121,Tobias Summerer,643.0,39.0,24.0,0.568,0.633,0.493,0.572,76.0,0.341,0.539,0.384,0.432,0.0,0.0,0.167,0.0,0.167,0.0,0.0,0.0,0.2633026981662815
104122,Carlos Berlocq,23894.0,995.0,788.0,0.643,0.659,0.482,0.595,2488.0,0.409,0.564,0.29,0.503,0.25,0.318,0.463,0.217,0.45,0.395,0.0,0.0,0.18111614480619484
104136,Santiago Gonzalez,666.0,33.0,33.0,0.578,0.704,0.402,0.577,72.0,0.378,0.514,0.278,0.389,0.0,0.0,0.125,0.0,0.111,0.0,0.0,0.0,0.059958588663729794
104140,Dawid Olejniczak,211.0,13.0,12.0,0.559,0.695,0.43,0.578,23.0,0.25,0.522,0.254,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104149,Adrian Cruciat,160.0,12.0,3.0,0.625,0.71,0.417,0.6,17.0,0.25,0.588,0.3,0.361,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.0
104154,Paul Capdeville,7985.0,410.0,302.0,0.612,0.668,0.477,0.594,786.0,0.414,0.548,0.293,0.493,0.222,0.382,0.375,0.389,0.388,0.0,0.0,0.0,0.1693405494535817
104158,Andrew Anderson,62.0,1.0,2.0,0.661,0.537,0.429,0.5,10.0,0.222,0.5,0.244,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104160,Lukas Dlouhy,5861.0,360.0,353.0,0.619,0.681,0.459,0.596,595.0,0.406,0.571,0.285,0.486,0.286,0.19,0.333,0.357,0.3,0.0,0.0,0.0,0.2627430518206718
104161,Tomislav Peric,59.0,10.0,8.0,0.458,0.889,0.344,0.593,9.0,0.0,0.667,0.519,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104166,Alex Bogomolov Jr,10358.0,288.0,377.0,0.695,0.645,0.49,0.598,1052.0,0.396,0.588,0.236,0.505,0.429,0.43,0.1,0.35,0.425,0.379,0.0,0.5,0.3537205527390748
104167,Todd Widom,812.0,30.0,21.0,0.624,0.667,0.472,0.594,76.0,0.426,0.618,0.207,0.525,0.0,0.556,0.0,0.0,0.571,0.5,0.0,0.0,0.610937112712245
104171,Richard Bloomfield,1437.0,180.0,80.0,0.569,0.767,0.515,0.658,101.0,0.383,0.673,0.221,0.416,0.438,0.0,0.0,0.333,0.4,0.0,0.0,0.0,0.181315784504079
104173,Sam Warburg,1170.0,75.0,45.0,0.674,0.661,0.524,0.616,103.0,0.376,0.553,0.232,0.503,0.0,0.357,0.0,0.4,0.286,0.333,0.0,0.0,0.31868769199377084
104179,Bruno Echagaray,253.0,6.0,8.0,0.648,0.549,0.404,0.498,37.0,0.417,0.459,0.165,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104180,Gilles Muller,32003.0,5254.0,1413.0,0.614,0.784,0.502,0.675,2256.0,0.336,0.669,0.231,0.445,0.561,0.51,0.388,0.468,0.538,0.333,0.0,0.6,0.3728351422224453
104181,Victor Ionita,104.0,3.0,5.0,0.625,0.508,0.41,0.471,18.0,0.444,0.444,0.292,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104182,Sasa Tuksar,287.0,5.0,7.0,0.582,0.527,0.425,0.484,34.0,0.357,0.265,0.359,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104192,Marco Crugnola,179.0,1.0,19.0,0.598,0.57,0.347,0.48,28.0,0.333,0.429,0.15,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104195,Simone Vagnozzi,747.0,5.0,27.0,0.738,0.57,0.495,0.55,90.0,0.368,0.444,0.352,0.538,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.3791812460476248
104196,Carlos Cuadrado,359.0,14.0,9.0,0.696,0.736,0.523,0.671,32.0,0.389,0.781,0.264,0.472,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.6666666666666666
104198,Guillermo Garcia Lopez,54748.0,2576.0,2728.0,0.588,0.694,0.491,0.61,5200.0,0.398,0.59,0.308,0.505,0.493,0.436,0.505,0.429,0.484,0.445,0.0,0.0,0.3592416419919898
210696,Alexander Blockx,69.0,8.0,1.0,0.696,0.771,0.476,0.681,6.0,0.0,0.833,0.25,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104208,Damian Patriarca,83.0,0.0,5.0,0.59,0.694,0.353,0.554,9.0,0.333,0.333,0.327,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104209,Rainer Eitzinger,667.0,12.0,25.0,0.676,0.639,0.491,0.591,65.0,0.418,0.569,0.255,0.469,0.0,0.333,0.333,0.0,0.333,0.0,0.0,0.0,0.1708800173440752
104211,Roman Valent,46.0,1.0,2.0,0.587,0.593,0.368,0.5,4.0,0.0,0.0,0.148,0.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104214,Igor Andreev,33253.0,2052.0,1068.0,0.621,0.706,0.522,0.636,2652.0,0.392,0.599,0.295,0.483,0.423,0.476,0.537,0.516,0.517,0.452,0.0,0.667,0.20003020662586102
104216,Maximo Gonzalez,8473.0,169.0,257.0,0.649,0.625,0.468,0.57,1023.0,0.384,0.599,0.274,0.502,0.0,0.19,0.382,0.238,0.342,0.5,0.0,0.0,0.15367193133559973
104217,Simon Stadler,1437.0,47.0,28.0,0.697,0.67,0.501,0.619,145.0,0.364,0.628,0.258,0.517,0.333,0.375,0.0,0.4,0.333,0.0,0.0,0.0,0.1708800173440752
104219,Stephane Bohli,1782.0,158.0,61.0,0.545,0.722,0.499,0.621,162.0,0.289,0.593,0.231,0.425,0.0,0.067,0.167,0.0,0.095,0.0,0.0,0.0,0.05177240145700493
104224,Travis Rettenmaier,304.0,24.0,16.0,0.622,0.735,0.496,0.645,30.0,0.444,0.6,0.217,0.43,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.1989700043360188
104225,Jan Hajek,9288.0,386.0,258.0,0.63,0.635,0.472,0.575,1058.0,0.359,0.56,0.258,0.503,0.0,0.2,0.451,0.24,0.365,0.0,0.0,0.0,0.1563238661756587
104226,Bastian Knittel,518.0,20.0,54.0,0.61,0.69,0.381,0.569,65.0,0.419,0.646,0.259,0.521,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.10308998699194362
104227,Augustin Gensse,425.0,5.0,7.0,0.713,0.634,0.459,0.584,39.0,0.35,0.615,0.178,0.39,0.0,0.0,0.333,0.0,0.5,0.0,0.0,0.0,0.15724207427765213
104228,Guillem Burniol,45.0,2.0,2.0,0.556,0.52,0.25,0.4,13.0,0.125,0.615,0.4,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104229,Yen Hsun Lu,29395.0,1688.0,1305.0,0.605,0.703,0.504,0.624,2688.0,0.377,0.592,0.268,0.499,0.439,0.406,0.192,0.333,0.416,0.416,0.0,0.333,0.27268932166895393
104230,Daniel Koellerer,4555.0,105.0,119.0,0.689,0.635,0.478,0.586,489.0,0.382,0.534,0.26,0.495,0.0,0.37,0.355,0.222,0.318,0.5,0.0,0.0,0.36633810148328644
104233,Frederik Nielsen,789.0,24.0,29.0,0.63,0.586,0.428,0.527,112.0,0.242,0.571,0.262,0.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104234,Predrag Rusevski,83.0,1.0,2.0,0.699,0.603,0.64,0.614,13.0,0.375,0.769,0.241,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104235,Matwe Middelkoop,62.0,4.0,3.0,0.452,0.536,0.5,0.516,5.0,0.0,0.2,0.107,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210740,Liam Krall,80.0,6.0,4.0,0.613,0.755,0.452,0.637,5.0,0.667,0.4,0.245,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104250,Prakash Amritraj,1766.0,106.0,61.0,0.598,0.715,0.541,0.645,132.0,0.348,0.591,0.257,0.459,0.667,0.182,0.0,0.0,0.417,0.0,0.0,0.0,0.18061158057553958
104251,Ti Chen,158.0,4.0,4.0,0.658,0.567,0.407,0.513,17.0,0.4,0.294,0.163,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104252,Florian Mayer,35920.0,2024.0,836.0,0.62,0.691,0.501,0.619,3224.0,0.407,0.583,0.287,0.496,0.597,0.44,0.492,0.432,0.506,0.433,0.0,0.0,0.3281833164947307
104253,Juan Martin Aranguren,253.0,8.0,13.0,0.652,0.685,0.443,0.601,21.0,0.556,0.429,0.291,0.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104256,Clement Reix,178.0,25.0,3.0,0.669,0.706,0.458,0.624,21.0,0.333,0.81,0.134,0.447,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
104259,Philipp Kohlschreiber,65675.0,4866.0,1793.0,0.607,0.724,0.538,0.651,5109.0,0.401,0.63,0.303,0.497,0.598,0.535,0.582,0.553,0.587,0.49,0.0,0.333,0.448095838315424
104261,Peng Sun,486.0,11.0,26.0,0.597,0.672,0.48,0.595,51.0,0.312,0.627,0.297,0.427,0.0,0.167,0.0,0.0,0.2,0.0,0.0,0.0,0.10308998699194362
104262,Flavio Cipolla,7548.0,84.0,368.0,0.689,0.591,0.45,0.547,971.0,0.41,0.551,0.264,0.503,0.125,0.382,0.333,0.368,0.366,0.167,0.0,0.0,0.2238509971788359
104268,Alejandro Falla,21824.0,926.0,752.0,0.59,0.671,0.495,0.599,2190.0,0.397,0.576,0.288,0.497,0.391,0.384,0.347,0.379,0.404,0.327,0.0,0.0,0.17015176986863506
104269,Fernando Verdasco,77737.0,5320.0,3878.0,0.671,0.709,0.506,0.642,6461.0,0.405,0.626,0.293,0.508,0.529,0.537,0.615,0.63,0.577,0.513,0.0,0.0,0.2034851865991154
104272,Torsten Popp,127.0,4.0,20.0,0.528,0.612,0.4,0.512,19.0,0.6,0.526,0.284,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104273,Edouard Roger-Vasselin,17805.0,926.0,536.0,0.646,0.693,0.495,0.623,1535.0,0.367,0.592,0.259,0.482,0.444,0.387,0.389,0.381,0.426,0.24,0.0,0.0,0.3615469989896241
104275,Josko Topic,57.0,1.0,12.0,0.579,0.485,0.208,0.368,12.0,1.0,0.417,0.152,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104281,Ryler Deheart,727.0,53.0,20.0,0.623,0.682,0.511,0.618,61.0,0.321,0.607,0.234,0.366,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.08748542061904185
104283,Minh Quan Do,52.0,0.0,3.0,0.519,0.667,0.24,0.462,6.0,0.5,0.167,0.185,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104284,Frank Condor,45.0,0.0,2.0,0.644,0.483,0.188,0.378,7.0,0.0,0.286,0.172,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104287,Steven Korteling,63.0,6.0,0.0,0.698,0.705,0.421,0.619,6.0,0.2,0.5,0.318,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104291,Malek Jaziri,17768.0,892.0,684.0,0.538,0.706,0.484,0.603,1746.0,0.369,0.615,0.277,0.479,0.296,0.397,0.4,0.314,0.396,0.423,0.0,0.333,0.17462349214925457
104292,Izak Van Der Merwe,1169.0,114.0,67.0,0.56,0.753,0.525,0.653,83.0,0.273,0.578,0.285,0.457,0.5,0.5,0.0,0.0,0.533,0.0,0.0,0.0,0.1926931492458816
104297,Rogerio Dutra Silva,6752.0,283.0,266.0,0.611,0.665,0.488,0.596,695.0,0.357,0.557,0.301,0.463,0.0,0.32,0.291,0.25,0.3,0.0,0.0,0.5,0.13397193103509938
104305,Luka Gregorc,1016.0,99.0,74.0,0.61,0.719,0.444,0.612,83.0,0.507,0.578,0.247,0.506,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.1989700043360188
104308,Michal Przysiezny,7585.0,673.0,343.0,0.58,0.716,0.481,0.617,690.0,0.376,0.601,0.235,0.45,0.333,0.22,0.167,0.263,0.212,0.25,0.0,0.0,0.11070273414629973
104311,Leonardo Tavares,260.0,8.0,10.0,0.677,0.648,0.429,0.577,40.0,0.273,0.8,0.352,0.258,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
104312,Andreas Seppi,63641.0,3903.0,2146.0,0.583,0.704,0.502,0.62,5790.0,0.405,0.594,0.306,0.5,0.545,0.446,0.512,0.485,0.496,0.425,0.0,0.5,0.4075666711062289
104314,Brian Dabul,3576.0,119.0,82.0,0.681,0.682,0.507,0.626,336.0,0.33,0.619,0.254,0.469,0.545,0.35,0.35,0.111,0.417,0.667,0.0,0.0,0.29646314393358814
104317,David Luque Velasco,110.0,0.0,8.0,0.645,0.634,0.59,0.618,9.0,0.5,0.778,0.225,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104327,Steve Darcis,17184.0,898.0,458.0,0.607,0.692,0.505,0.618,1575.0,0.399,0.589,0.272,0.494,0.457,0.444,0.379,0.32,0.469,0.357,0.0,0.5,0.3060733459527948
104330,Rajeev Ram,13275.0,1350.0,478.0,0.607,0.728,0.485,0.632,1077.0,0.352,0.584,0.246,0.431,0.525,0.313,0.308,0.208,0.409,0.235,0.0,0.0,0.48307465056165866
104332,Philipp Petzschner,18164.0,1628.0,670.0,0.555,0.741,0.499,0.633,1483.0,0.388,0.593,0.307,0.479,0.568,0.457,0.404,0.405,0.482,0.476,0.0,0.5,0.19547654418434068
104334,Alberto Brizzi,70.0,0.0,5.0,0.729,0.647,0.316,0.557,10.0,0.077,0.7,0.294,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104338,Juan Monaco,45760.0,1411.0,1175.0,0.676,0.654,0.527,0.613,4209.0,0.425,0.57,0.296,0.522,0.389,0.484,0.62,0.416,0.614,0.526,0.0,0.4,0.2034834977051173
104339,Mario Ancic,17651.0,2203.0,519.0,0.622,0.763,0.522,0.672,1207.0,0.403,0.645,0.298,0.484,0.812,0.636,0.595,0.725,0.677,0.577,0.0,0.0,0.5867907839903046
104349,Rui Machado,4444.0,91.0,185.0,0.667,0.633,0.467,0.577,447.0,0.396,0.535,0.271,0.502,0.0,0.091,0.349,0.167,0.333,0.0,0.0,0.0,0.13301102221278024
104360,Adam Chadaj,156.0,3.0,9.0,0.641,0.63,0.446,0.564,16.0,0.5,0.562,0.33,0.508,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
104361,Michel Koning,74.0,8.0,3.0,0.635,0.766,0.444,0.649,5.0,0.0,0.8,0.106,0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104368,Daniel King Turner,496.0,38.0,26.0,0.589,0.664,0.368,0.542,70.0,0.29,0.571,0.267,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104371,Ivo Minar,7520.0,519.0,228.0,0.589,0.688,0.5,0.611,681.0,0.425,0.561,0.29,0.466,0.231,0.409,0.289,0.25,0.333,0.5,0.0,0.0,0.1492602911700401
104372,Alex Bogdanovic,2280.0,161.0,91.0,0.634,0.716,0.496,0.636,181.0,0.318,0.552,0.257,0.481,0.261,0.167,0.0,0.0,0.292,0.0,0.0,0.0,0.1289254907642531
104379,Todd Reid,258.0,8.0,4.0,0.705,0.588,0.487,0.558,37.0,0.083,0.649,0.137,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104385,Lars Poerschke,244.0,22.0,12.0,0.59,0.764,0.42,0.623,30.0,0.167,0.733,0.257,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104386,Janko Tipsarevic,41689.0,3667.0,1297.0,0.565,0.736,0.521,0.643,3318.0,0.397,0.615,0.292,0.503,0.538,0.534,0.471,0.519,0.535,0.466,0.2,0.6,0.38822638599880677
104392,Franco Ferreiro,429.0,13.0,20.0,0.671,0.691,0.504,0.629,32.0,0.44,0.656,0.236,0.429,0.0,0.0,0.5,0.0,0.667,0.0,0.0,0.0,0.6666666666666666
104393,Gregoire Burquier,65.0,6.0,2.0,0.754,0.551,0.312,0.492,14.0,1.0,0.643,0.204,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104397,Laurent Recouderc,1788.0,73.0,43.0,0.522,0.672,0.489,0.584,196.0,0.368,0.571,0.211,0.437,0.0,0.167,0.222,0.167,0.2,0.0,0.0,0.0,0.10786397389232596
104415,Colin Fleming,151.0,11.0,5.0,0.623,0.745,0.333,0.589,15.0,0.278,0.533,0.394,0.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104417,Robin Soderling,34403.0,4026.0,1366.0,0.608,0.766,0.52,0.67,2383.0,0.429,0.645,0.305,0.51,0.641,0.664,0.674,0.682,0.714,0.609,0.4,0.0,0.7068352392954009
104424,Go Soeda,8612.0,325.0,308.0,0.554,0.672,0.484,0.588,864.0,0.348,0.543,0.279,0.466,0.263,0.293,0.182,0.182,0.321,0.0,0.0,0.0,0.13343231036226258
104433,Frank Dancevic,11357.0,1231.0,329.0,0.604,0.728,0.508,0.641,962.0,0.337,0.61,0.245,0.455,0.478,0.348,0.0,0.208,0.44,0.346,0.0,0.0,0.1752450663587976
104439,Vadim Davletshin,59.0,3.0,2.0,0.593,0.571,0.625,0.593,4.0,0.0,0.5,0.314,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104445,Jose Antonio Sanchez De Luna,189.0,1.0,4.0,0.73,0.493,0.294,0.439,36.0,0.455,0.472,0.341,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104453,Michael Ryderstedt,1192.0,115.0,44.0,0.607,0.698,0.543,0.637,113.0,0.324,0.664,0.251,0.425,0.0,0.3,0.375,0.0,0.333,0.0,0.0,0.0,0.16388494025053932
104456,Colin Ebelthite,84.0,3.0,5.0,0.571,0.583,0.278,0.452,17.0,0.4,0.471,0.292,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104460,Dustin Brown,14818.0,1603.0,806.0,0.603,0.739,0.489,0.64,1211.0,0.364,0.637,0.26,0.453,0.447,0.351,0.389,0.312,0.42,0.0,0.0,0.0,0.17815125038364363
104465,Martin Emmrich,96.0,12.0,10.0,0.625,0.633,0.222,0.479,12.0,0.0,0.333,0.233,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104467,Lamine Ouahab,966.0,24.0,38.0,0.561,0.662,0.45,0.569,110.0,0.515,0.545,0.288,0.496,0.0,0.0,0.385,0.0,0.357,0.0,0.0,0.0,0.1479914648247958
104468,Gilles Simon,71550.0,3877.0,2050.0,0.574,0.695,0.515,0.618,6539.0,0.422,0.601,0.324,0.526,0.56,0.574,0.561,0.608,0.576,0.523,0.5,0.6,0.5385497996043248
104469,Erling Tveit,67.0,5.0,2.0,0.642,0.558,0.375,0.493,8.0,0.5,0.375,0.163,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104470,Komlavi Loglo,44.0,1.0,0.0,0.659,0.586,0.6,0.591,4.0,0.0,0.25,0.069,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104471,Ivan Dodig,20724.0,2172.0,851.0,0.586,0.725,0.495,0.63,1801.0,0.41,0.599,0.293,0.487,0.545,0.464,0.435,0.391,0.509,0.404,0.0,0.0,0.19376664072220573
104473,Walter Trusendi,75.0,4.0,5.0,0.693,0.596,0.304,0.507,10.0,0.5,0.5,0.212,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104476,Louk Sorensen,679.0,58.0,20.0,0.641,0.733,0.525,0.658,46.0,0.358,0.435,0.301,0.451,0.0,0.286,0.5,0.4,0.25,0.0,0.0,0.0,0.15724207427765213
