player_id,hand,dob,ioc,height,wikidata_id,name
132055,U,19941005.0,USA,,,Orson Sinclair
132056,R,19980717.0,ROU,,,Laurentiu Schinteie
132057,R,19951028.0,NGR,,,Benmo Oparison
132058,U,19970309.0,FRA,,,Christopher Morin Kougoucheff
132059,U,19940823.0,CHN,,,Yuchen Guo
132060,U,19961107.0,PER,,,Kevin Taco
132061,U,19880506.0,USA,,,Tony Wilkey
132062,R,19940825.0,ITA,,,Filippo Pezzoli
132063,L,19940218.0,USA,,,Justin A Taylor
132064,U,19750602.0,USA,,,Justin Touchstone
132065,R,19951024.0,VEN,,,Irving Corrales
132066,R,19940621.0,USA,,,Kevin Lyons
132067,R,19970104.0,USA,,,Aron Pierce
132068,R,19890921.0,USA,,,Adam Cranford
132069,R,19940907.0,VEN,,,Nils Corrales
132070,R,19771107.0,USA,,,Christopher Wilson
132071,R,19810715.0,GRN,,,Ronald Fletcher
132072,R,19940729.0,RUS,,,Andrey Tereshchenko
132073,U,19951006.0,USA,,,Baker Newman
132074,L,19890822.0,RUS,,,Oleg Mironchikov
132075,U,19960312.0,USA,,,George Cartledge
132076,U,19970509.0,USA,,,Vineet Vemulapally
132077,U,19950530.0,USA,,,Christian Harris
132078,R,19970926.0,USA,,,Albert Chermit
132079,U,19951007.0,BRA,,,Leonardo Alvim
132080,R,19961228.0,USA,,,Lars Olson
132081,R,19880912.0,USA,,,Christopher Trizzino
132082,U,19951020.0,USA,,,James Spencer Arias
132083,U,19920215.0,USA,,,Eric Gast
132084,R,19900904.0,RUS,,,Nikita Borodatov
132085,R,19930526.0,MEX,,,Eduardo Ugalde
132086,U,19960714.0,USA,,,Taylor Duffy
132087,R,19961030.0,USA,,,Mark Mierloi
132088,R,19950117.0,USA,,,Nicholas Alexander Reyes
132089,U,19950303.0,USA,,,Ryan Cromwell
132090,U,19960912.0,USA,,,Frank Crump
132091,U,19951027.0,GBR,,,Samuel Beddow
132092,R,19670904.0,USA,,,Christoph Vogt
132093,U,19911130.0,USA,,,Patrick Sinha
132094,U,19850707.0,USA,,,Christopher Clarke
132095,R,19830313.0,SUI,,,Michele Rieben
132096,R,19960110.0,USA,,,German Felipe Ayubi
132097,R,19841130.0,USA,,,Nicolas Lombardo
132098,U,19940414.0,COL,,,Juan Andres Caicedo
132099,U,19930611.0,USA,,,Andrew J Mayer
132100,R,19951206.0,USA,,,Maximiliano Colorado Zavala
132101,U,19900920.0,MEX,,,Carlos Olvera Fernandez
132102,R,19900314.0,USA,,,Cullen Dees
132103,U,19940124.0,USA,,,Hayden Rodrigue
132104,R,19780528.0,USA,,,Bryan Mcconnell
132105,U,19950120.0,RUS,,,Vladislav Kirillov
132106,R,19880404.0,USA,,,James Mcavoy
132107,U,19950306.0,USA,,,Miguel Alda
132108,U,19841001.0,USA,,,Rodney Vickers
132109,R,19860911.0,USA,,,Joshua Rollins
132110,U,19930524.0,USA,,,Ricardo Garcia
132111,U,19940614.0,USA,,,David Warren
132112,R,19941226.0,USA,,,Greg Labanowski
132113,U,19950213.0,PAN,,,Carlos Arana
132114,R,19861212.0,AUS,,,Dale Sutherland
132115,R,19950511.0,AUS,,,John Giakoumakis
132116,R,19920519.0,AUS,,,Jay La Ginestra
132117,U,19940831.0,AUS,,,Mitchell Burman
132118,U,19970808.0,AUS,,,Antoni Trajkovski
132119,U,19920523.0,AUS,,,Andy Zelea
132120,U,19930806.0,AUS,,,Nathan Mayes
132121,U,19940311.0,AUS,,,Jai Corbett
132122,U,19870403.0,AUS,,,Kaiser Concha
132123,U,19960825.0,AUS,,,Chanchai Sookton Eng
132124,R,19951112.0,AUS,,,Aaron Addison
132125,U,19950130.0,AUS,,,Jordan Drew
132126,R,19950909.0,AUS,,,William Ma
132127,R,19940821.0,AUS,,,Marshall Street
132128,R,19930412.0,AUS,,,Radomir Jovanovic
132129,U,19960713.0,AUS,,,Mitchell William Robins
132130,R,19911230.0,AUS,,,Stuart Mackenzie
132131,U,19900615.0,AUS,,,Phillip Janz
132132,U,19910322.0,AUS,,,Joel Hunter
132133,U,19910729.0,AUS,,,Cole Smith
132134,U,19970905.0,AUS,,,Mitchell Harper
132135,U,19950529.0,AUS,,,Ivan Goluza
132136,U,19951005.0,AUS,,,Luke Adamus
132137,U,19950612.0,AUS,,,Tomislav Edward Papac
132138,U,19950214.0,AUS,,,Harley Pearson
132139,U,19941205.0,AUS,,,Nicolas Cameron
132140,U,19951103.0,AUS,,,George Wall
132141,U,19950626.0,AUS,,,Ryan Simmons
132142,R,19930212.0,AUS,,,Tyrone Smart
132143,R,19960927.0,AUS,,,Scott Dawson
132144,U,19951202.0,AUS,,,Vincent Giufre
132145,U,19931122.0,AUS,,,Mitchell Cook
132146,U,19690529.0,TUR,,,Mete Buyuksahin
132147,U,19940712.0,GBR,,,Anthony Hudson
132148,U,19930314.0,BLR,,,Vladislav Khatskevich
132149,L,19930505.0,GER,,,Sascha Bilek
132150,U,19950809.0,BUL,,,Joan Tsonev
132151,R,19930607.0,GER,,,Jordan Wenninger
132152,R,19910221.0,NED,,,Job Heijman
132153,U,19941223.0,BEL,,,Matteo Blonda
132154,R,19951012.0,ITA,,,Giovanni Grieco
132155,L,19970906.0,AUT,,,Matthias Raubinger
132156,U,19840320.0,RUS,,,Yuri Kalmutsky
132157,U,19960814.0,ESP,,,Juan Centella Perez
132158,U,19940718.0,BEL,,,Karim Tourmous
132159,U,19900328.0,GEO,,,Temuri Dzagnidze
132160,R,19960729.0,MEX,,,Jose Jaime Gutierrez Reyes
132161,U,19951102.0,MEX,,,Alejandro Alvarez
132162,R,19951120.0,MEX,,,Omar Espinosa De Los Monteros Castaneda
132163,U,19950225.0,USA,,,Alan Oliver Lamas
132164,U,19961010.0,USA,,,Raul Eli De La Torre
132165,U,19970726.0,MEX,,,Luis Humberto Lopez
132166,U,19971117.0,MEX,,,Kevin Lopez
132167,R,19831011.0,USA,,,Alan Chang
132168,U,19950222.0,MEX,,,Adolfo Martinez Alcaraz
132169,R,19940530.0,MEX,,,Roberto Santino Quintana Llamas
132170,U,19900803.0,MEX,,,Mijael Arturo Martinez Martinez
132171,U,19960108.0,MEX,,,David Diaz Perez
132172,U,19881101.0,MEX,,,Sergio Sandoval
132173,L,19950526.0,MEX,,,Jacobo Atri
132174,U,19951225.0,MEX,,,Juan Carlos Conrrique Valencia
132175,R,19901026.0,MEX,,,Guillermo Duenas Munoz
132176,U,19970905.0,MEX,,,Jorge Tovar Cano
132177,R,19941209.0,MEX,,,Marco Razo Torres
132178,R,19940415.0,MEX,,,Luis Josue Garcia Hernandez
132179,R,19960527.0,MEX,,,Juan Carranza Novoa
132180,R,19951127.0,MEX,,,Juan Jose Priego Carrilo
132181,U,19840913.0,MEX,,,Alejandro Sandoval
132182,R,19880421.0,USA,,,Keith R Whittingham
132183,U,19930904.0,MEX,,,Gerardo Villalon
132184,R,19930311.0,VEN,,,Juan Guillermo Velez
132185,U,19930702.0,COL,,,Camilo Vela Montano
132186,U,19920111.0,MEX,,,Remigio Ortiz Solis
132187,R,19971217.0,MEX,,,Gabriel Sanchez
132188,U,19800419.0,MEX,,,Ernesto Leon Maya Serna
132189,U,19860108.0,MEX,,,Abraham Guerrero Carrillo
132190,R,19981117.0,MEX,,,Sergio Antonio Martinez Jimenez
132191,U,19910602.0,MEX,,,Aaron Benitez
132192,R,19930301.0,MEX,,,Salvador Guerrero Gonzalez
132193,R,19950721.0,MEX,,,Luis Rodrigo Ortega
132194,R,19931119.0,MEX,,,Jorge Velez Solis
132195,R,19950425.0,GBR,,,George Davies
132196,U,19870726.0,IND,,,Amitkumar Macwan
132197,U,19950205.0,GBR,,,Simon Pritchard
132198,U,19950327.0,ITA,,,Filippo Svander
132199,U,19940816.0,GBR,,,Saqib Farooq
132200,U,19940626.0,TUR,,,Deniz Karaca
132201,U,19941221.0,ESP,,,Borja Roger Quinta
132202,R,19960104.0,UKR,,,Oleksandr Gulyevskyy
132203,U,19960527.0,TUR,,,Muammer Macaroglu
132204,R,19940825.0,RUS,,,Matvey Khomentovskiy
132205,U,19930816.0,SUI,,,Marc Hofer
132206,U,19961109.0,CHI,,,Leo Quintana
132207,U,19950306.0,FRA,,,Robin Moy
132208,U,19940804.0,GBR,,,John Thompson
132209,U,19970516.0,GBR,,,Daniel Little
132210,U,19940321.0,GBR,,,Samuel Edwards
132211,U,19950526.0,GBR,,,Robert David Mitchell
132212,U,19950327.0,GBR,,,Sebastian Rey
132213,U,19930313.0,GBR,,,Jonathan Binding
132214,R,19930919.0,GBR,,,Philip Sikman
132215,U,19920513.0,GBR,,,Mithun Prathilal Raman
132216,R,19960727.0,MNE,,,Pavle Rogan
132217,R,19951020.0,ESP,,,Joan Ramon Ensenyat
132218,U,19890320.0,SUI,,,Nicolas Maggi
132219,R,19910225.0,SUI,,,Jan Duba
132220,U,19970625.0,ESP,,,Charles Benet Brady
132221,U,19970211.0,BIH,,,Vid Rados
132222,U,19970923.0,ESP,,,Vicente Monton Queralt
132223,U,19930924.0,BEL,,,Lucas Mccone
132224,U,19961104.0,ESP,,,Victor Appelqvist Alverus
132225,R,19920914.0,VEN,,,Jesus Rojas
132226,U,19960403.0,ESP,,,Pau Costa Palomino
132227,U,19950216.0,ESP,,,Jose Maria Hidalgo Salgado
132228,U,19960309.0,ESP,,,Joan Carles Alcala Llinares
132229,U,19951201.0,GBR,,,Mehdi Naqvi
132230,R,19960329.0,ESP,,,Victor Manuel Perez Castillo
132231,U,19840424.0,ESP,,,Alberto Galiano Hernandez
132232,R,19970503.0,ESP,,,Daniel Orenes Moreno
132233,U,19880706.0,ESP,,,Samuel Corraliza Moreno
132234,R,19940523.0,ESP,,,Antonio Frutos Calatayud
132235,U,19981016.0,ESP,,,Guillermo Soriano Gallo
132236,U,19960517.0,ESP,,,Jaime Echaide Sarabia
132237,U,19920823.0,ESP,,,Arturo Torregrosa Velilla
132238,R,19970304.0,ESP,,,Alvaro Verdu
132239,U,19920623.0,USA,,,Beauregard Treyz
132240,U,19941031.0,IND,,,Rithwik Rajshekhar Raman
132241,R,19961129.0,IND,,,Rahul Robinson Manoah
132242,U,19900919.0,IND,,,Murtaza Lohani
132243,U,19970319.0,IND,,,Ganesh Srinivasan
132244,U,19930801.0,IND,,,Dipanshu Garg
132245,U,19960305.0,IND,,,Balaji Lakshmanan
132246,U,19940826.0,IND,,,Sai Saran Reddy Byreddy
132247,U,19920817.0,IND,,,Abraar Kariim Syed
132248,U,19980713.0,TUR,,,Cagatay Sami Soke
132249,U,19960425.0,SRB,,,Stefan Roganovic
132250,U,19860902.0,GER,,,Thabo Siegler
132251,U,19920907.0,CHN,,,Qing Nan Liang
132252,U,19900516.0,GER,,,Patrick Depner
132253,U,19880523.0,GER,,,Achim Kaechele
132254,U,19920302.0,GER,,,Benjamin Strunk
132255,R,19950606.0,SLO,,,Aljaz Cajzek
132256,U,19870914.0,ITA,,,Simone Cremona
132257,U,19960331.0,CRO,,,Bruno Babic
132258,R,19960116.0,CRO,,,Jan Pehnec
132259,U,19960610.0,CRO,,,Borna Novak
132260,R,19911209.0,CRO,,,Marko Becht
132261,U,19950521.0,SRB,,,Aleksa Miletic
132262,U,19931004.0,SRB,,,Filip Nikolic
132263,U,19950504.0,BRA,,,Kevin Borges Pereira
132264,R,19950807.0,ITA,,,Nicola Parini
132265,U,19670108.0,ITA,,,Luca Vigani
132266,U,19960822.0,BRA,,,Vitor Fernandes Albanese
132267,U,19960128.0,ITA,,,Mariano Barbato
132268,U,19930513.0,ITA,,,Leonardo Bezzi
132269,R,19950215.0,ITA,,,Andrea Sonato
132270,U,19920114.0,SRB,,,Djordje Zafirovic
132271,U,19940610.0,ITA,,,Francesco Salviato
132272,U,19951113.0,GER,,,Simon Pfannes
132273,U,19940103.0,ITA,,,Daniele Piva
132274,U,19950805.0,ITA,,,Alessio Paro
132275,U,19950828.0,ITA,,,Marco Rampazzo
132276,U,19940228.0,ITA,,,Luca Cerin
132277,U,19940604.0,HUN,,,Botond Sari
132278,U,19950816.0,ITA,,,Giovanni Orsoni
132279,R,19950527.0,SLO,,,Rok Sitar
132280,U,19930923.0,SLO,,,Rok Bozic
132281,U,19930726.0,AUT,,,Taher Daifallah
132282,U,19950227.0,SVK,,,Matus Hrabovsky
132283,R,19950511.0,ITA,191.0,Q24061220,Lorenzo Sonego
132284,R,19950728.0,SLO,,,Jan Dernic
132285,R,19930914.0,SLO,,,Nejc Lemic
132286,U,19910714.0,BUL,,Q47890275,Vasil Shandarov
132287,R,19940417.0,CRO,,,Dominik Glavina
132288,R,19960727.0,SUI,,,Maxime Guichoud
132289,R,19950430.0,AUT,,,Lorenz Fink
132290,R,19800222.0,ITA,,,Matteo Aprile
132291,U,19920919.0,ITA,,,Filippo Ghidetti
132292,U,19950331.0,CRO,,,Dino Hadzalic
132293,L,19950130.0,SRB,,,Nenad Vladusic
132294,R,19980828.0,GER,,,Nicolas Mayr
132295,U,19960809.0,GER,,,Florian Kraenzler
132296,U,19900508.0,AUT,,,Alexander Pichler
132297,R,19930524.0,ITA,,,Andrea Rossi
132298,R,19940828.0,UZB,,,Sherzod Akramov
132299,U,19970924.0,UZB,,,Saidalo Saidkarimov
132300,R,19920119.0,RUS,,,Stanislav Isaev
132301,U,19910124.0,UZB,,,Ravshan Atabaev
132302,U,19720427.0,AUS,,,Daniel Chalak
132303,L,19960125.0,GBR,,,Daniel Bristow
132304,R,19930222.0,GER,,,Konstantin Feise
132305,U,19960505.0,ESP,,,Alejandro Bejar Andres
132306,U,19941011.0,POR,,,Bruno Lanca
132307,R,19960423.0,POR,,,Miguel Semedo
132308,U,19880414.0,CAN,,,David Cysneiros
132309,R,19940827.0,POR,,,Pedro Ribeiro
132310,R,19980228.0,POR,,Q63431901,Tiago Cacao
132311,U,19940910.0,AUS,,,Jett Cash
132312,U,19950401.0,POR,,,Pedro Carvalho
132313,U,19970202.0,ESP,,,Alvaro Alcazar Rodriguez
132314,R,19910408.0,SUI,,,Michael Dafflon
132315,U,19950311.0,POR,,,Nuno Carmelo
132316,U,19940317.0,POR,,,Ricardo Almeida
132317,U,19951210.0,POR,,,Diogo Garnel
132318,U,19960319.0,POR,,,Ricardo Marreiros
132319,R,19880923.0,POR,,,Domingos Sousa Coutinho
132320,U,19970606.0,POR,,,Ricardo Gomes
132321,U,19960319.0,POR,,,Miguel Marreiros
132322,U,19950115.0,POR,,,Vasco Seruca
132323,U,19950129.0,POR,,,David Monteiro
132324,U,19960213.0,ESP,,,Gonzalo Orozco Carrasco
132325,L,19950222.0,SUI,,,Andrew Ruppli
132326,R,19940331.0,GBR,,,Matthew Chadwick
132327,U,19951118.0,POR,,,Manuel Leite
132328,R,19940319.0,RUS,,,Denis Elishakashvili
132329,R,19941102.0,RUS,,,Vladimirs Carkovs
132330,R,19940901.0,GER,,,Philipp Luca Raickovic
132331,U,19971117.0,ESP,,,Jorge Blanco Guadalupe
132332,U,19951227.0,POR,,,Martim Sousa
132333,U,19950212.0,POR,,,Samuel Cabanas
132334,R,19911016.0,ESP,,,Yusef Dris Ahmed
132335,R,19920105.0,GER,,,Adrian Preuss
132336,U,19951024.0,ESP,,,Javier Munoz Laguna
132337,R,19940509.0,IND,,,Utsarg Grover
132338,U,19940822.0,GBR,,,Ryan Moffat
132339,R,19940925.0,GBR,,,Taylor Bate
132340,U,19951129.0,POR,,,Pedro Estevao
132341,U,19940127.0,LTU,,,Titas Mikelevicius
132342,U,19951223.0,POR,,,Tomas Rodrigues
132343,U,19960710.0,POR,,,Tiago Eusebio
132344,U,19960922.0,POR,,,Mario Joao Costa
132345,U,19981214.0,ESP,,,Juan Erro
132346,U,19981222.0,POR,,,Salvador Bandeira
132347,U,19960310.0,POR,,,Bernardo Lemos
132348,U,19941221.0,POR,,,Diogo Caetano
132349,U,19820617.0,ESP,,,Jonatan Moral
132350,R,19960925.0,RUS,,,Alexander Kukharenko
132351,R,19960506.0,RUS,,,Alexander Chepik
132352,R,19930611.0,RUS,,,Ivan Zubarev
132353,U,19970319.0,RUS,,,Anton Kharchenko
132354,U,19960913.0,RUS,,,Rustam Ibragimov
132355,U,19931105.0,USA,,,Alex Beck
132356,R,19940105.0,SWE,,,Andre Backlund
132357,R,19771008.0,ROU,,,Mihai Gabriel Goria
132358,U,19960925.0,ITA,,,Michelangelo Endrizzi
132359,U,19950513.0,ITA,,,Tommaso Evangelisti
132360,U,19960106.0,ITA,,,Eugenio Candioli
132361,R,19960116.0,ITA,,,Alessandro Cortegiani
132362,R,19961129.0,GER,,,Andre Ebinal
132363,U,19920210.0,CAN,,,Mikael Denault
132364,U,19940821.0,CAN,,,Nemanja Babic
132365,R,19940619.0,POL,,,Maciej Kierkus
132366,U,19950128.0,FRA,,,Pierre Emmanuel Rouge
132367,R,19950605.0,ITA,,,Giovanni Setti
132368,U,19971207.0,CAN,,,Thierry Hotte Belanger
132369,R,19960112.0,CAN,,,Stefan Frljanic
132370,U,19950722.0,CAN,,,Filip Obucina
132371,U,19920929.0,CAN,,,Patrick Robichaud
132372,U,19970712.0,CAN,,,Tristan Houle
132373,U,19960706.0,CAN,,,Jerome Hood
132374,R,19950331.0,CAN,188.0,Q88392396,Jesse Flores
132375,U,19970831.0,CAN,,,Tegbir Singh Hara
132376,U,19830106.0,CAN,,,Tomasz Pociecha
132377,U,19940516.0,CAN,,,Louis Philippe Gascon
132378,U,19880423.0,USA,,,Gregory Noddin Poulin
132379,U,19890902.0,CAN,,,Michael Bachand Lagarde
132380,U,19970210.0,CAN,,,Thomas Bachand Cote
132381,U,19911127.0,CAN,,,Jaspreet Singh Hanjra
132382,U,19860114.0,CAN,,,Andrzej Zaleski
132383,U,19771230.0,FRA,,,Samy Messi
132384,U,19981211.0,CAN,,,Vincent Lefebvre
132385,U,19950411.0,KAZ,,,Arsen Iskindirov
132386,U,19960928.0,KAZ,,,Dan Deicher
132387,U,19980318.0,KAZ,,,Konstantin Baranov
132388,L,19971129.0,KAZ,,,Vladimir Gnilozubov
132389,U,19970611.0,KAZ,,,Zhansultan Chembotayev
132390,R,19560216.0,JPN,,,Seiji Itou
132391,U,19921105.0,JPN,,,Satoru Kitai
132392,U,19790326.0,JPN,,,Takeshi Furuta
132393,U,19940527.0,JPN,,,Yohei Otsuka
132394,U,19940418.0,JPN,,,Tomoki Narimatsu
132395,U,19940715.0,JPN,,,Yoshiaki Ando
132396,U,19930706.0,JPN,,,Akira Itoi
132397,U,19910816.0,JPN,,,Yoshihito Toda
132398,U,19910913.0,JPN,,,Yuki Noda
132399,U,19931008.0,JPN,,,Yasuo Nishioka
132400,U,19920329.0,JPN,,,Kanou Kikkawa
132401,U,19950123.0,JPN,,,Genki Yoshida
132402,R,19920429.0,JPN,,,Toma Kozakai
132403,R,19920218.0,JPN,,,Genki Hosoya
132404,U,19931031.0,JPN,,,Syun Miyawaki
132405,U,19940212.0,JPN,,,Hiroki Kobayashi
132406,U,19870110.0,JPN,,,Akinori Uchiumi
132407,U,19940516.0,CHN,,,Yuwei Meng
132408,U,19920726.0,JPN,,,Yusei Fukuoka
132409,U,19950815.0,JPN,,,Hyu Sakai
132410,U,19930407.0,JPN,,,Ryo Tamura
132411,U,19820724.0,JPN,,,Go James Fukugaki
132412,R,19950729.0,RUS,,,Ivan Butrim
132413,R,19970520.0,KAZ,,,Kassimbek Akzharkenov
132414,L,19951129.0,RUS,,,Alexander Yarkov
132415,U,19970223.0,KAZ,,,Gleb Karbolin
132416,U,19940819.0,JPN,,,Ryota Kobori
132417,U,19970510.0,KAZ,,,Sultan Kenes
132418,U,19970824.0,KAZ,,,Nurtazin Khairulla
132419,U,19780817.0,JPN,,,Masahiro Sassa
132420,U,19930617.0,JPN,,,Riku Kobayashi
132421,U,19921120.0,JPN,,,Kennosuke Otsuka
132422,U,19960907.0,JPN,,,Soutatsu Mochizuki
132423,U,19930513.0,JPN,,,Tetsuro Habusawa
132424,R,19910616.0,USA,,,Joshua Levinson
132425,R,19900927.0,USA,,,Jensen G Turner
132426,U,19971126.0,USA,,,Jonathan Star
132427,U,19900720.0,CAN,,,Kieran Bertsch
132428,U,19920922.0,CAN,,,Wesley Bertsch
132429,U,19940725.0,USA,,,Brendan Reed Mcclain
132430,L,19620812.0,USA,,,Charlie Maher
132431,U,19960926.0,CHN,,,Xinquan Liao
132432,U,19941206.0,USA,,,Jayson Amos
132433,U,19941121.0,USA,,,Stefan Menichella
132434,U,19940616.0,USA,,,Errol Smith
132435,U,19880513.0,USA,,,Joseph Van Deinse
132436,U,19950214.0,USA,,,Alex Giannini
132437,U,19961029.0,USA,,,Logan Smith
132438,U,19880603.0,USA,,,Marcus Saron Terry Jr
132439,U,19900716.0,USA,,,James Van Deinse
132440,U,19930203.0,USA,,,Dro Dermegerdichian
132441,U,19941215.0,USA,,,Maxx Lipman
132442,U,19960314.0,USA,,,William Little
132443,U,19950908.0,USA,,,Paul C Oosterbaan
132444,U,19870801.0,USA,,,Bret Berryman
132445,R,19880814.0,USA,,,Johnny Montgomery
132446,U,19890624.0,USA,,,Charles Mcconnell
132447,U,19960409.0,USA,,,Wilks Kothmann
132448,U,19960225.0,USA,,,Bryan Lilley
132449,U,19920728.0,USA,,,Perris Burke
132450,U,19940101.0,USA,,,Gandhi Bhakthavachalam
132451,R,19860905.0,SWE,,,Saman Samii
132452,U,19890712.0,USA,,,Max Frey
132453,U,19850725.0,CHI,,,Cristian Easton
132454,R,19940916.0,USA,,,Julio Ricardo Olaya
132455,U,19790320.0,USA,,,Anish Parikh
132456,U,19910928.0,RSA,,,Vasilios Caripi
132457,U,19940902.0,USA,,,Jarryd Woog
132458,U,19941229.0,USA,,,Kyle Barnes
132459,R,19930306.0,USA,,,Collin Powers
132460,U,19960806.0,USA,,,Trent Brandon
132461,L,19940612.0,USA,,,John Templeman
132462,R,19940527.0,USA,,,Drew Forsyth
132463,U,19950909.0,USA,,,Branch Terrell
132464,U,19960729.0,USA,,,Jake Jacoby
132465,U,19950612.0,USA,,,Kevin Le
132466,U,19860417.0,USA,,,Elliott Simmons
132467,U,19930108.0,USA,,,Jay Henton
132468,U,19790227.0,IND,,,Purnakumar Thtoa
132469,U,19890103.0,USA,,,Matthew Tansil
132470,R,19850322.0,POL,,,Jakub Dybala
132471,R,19850514.0,ROU,,,Alexandru Gasca Silav
132472,U,19960323.0,USA,,,Austin Williams
132473,U,19881012.0,USA,,,Kevin Galloway
132474,U,19931011.0,BRA,,,Pedro Oranges De Figueiredo
132475,U,19761211.0,USA,,,Arjun Viswanathan
132476,R,19920729.0,ARG,,,Mauro Tete
132477,U,19900123.0,VEN,,,Pedro Quijada
132478,U,19631126.0,CAN,,,Roberto Ocon
132479,U,19960619.0,USA,,,Andrew Blair
132480,U,19980202.0,VEN,,,Carlos Rodriguez
132481,U,19851111.0,USA,,,Henry Hollowell
132482,R,19980122.0,USA,178.0,Q47135079,Liam Caruana
132483,R,19820409.0,USA,,,Joseph Pechter
132484,R,19970221.0,CAN,,,Raphael Lessard
132485,R,19961209.0,BAH,,,Rasheed Carey
132486,U,19951121.0,USA,,,Ian Combemale
132487,R,19920918.0,USA,,,Norman Love
132488,U,19860824.0,USA,,,Lendale Johnson
132489,R,19870508.0,USA,,,Peter Czajka
132490,U,19980515.0,USA,,,Zackary Walker
132491,U,19981001.0,USA,,,Christopher Tasker
132492,U,19920616.0,USA,,,Zack J Quigley
132493,R,19930605.0,COL,,,Juan Espinel
132494,U,19830525.0,CAN,,,Michael Skwira
132495,R,19960306.0,CHN,,Q56877112,Runhao Hua
132496,U,19980813.0,CHN,,,Chengze Lu
132497,U,19900305.0,USA,,,Cameron Roth
132498,U,19920107.0,CAN,,,Kevin Skwira
132499,R,19940102.0,ITA,,,Giacomo Campus
132500,R,19830317.0,USA,,,Kris Barnes
132501,R,19930604.0,USA,,,Zachary Northey
132502,U,19911107.0,COL,,,Julian Ramirez
132503,U,19870506.0,USA,,,Marlon Korbut
132504,R,19941005.0,USA,,,Marcelo Lorenzo Balderrama
132505,R,19940728.0,USA,,,Adam Liu
132506,U,19961005.0,USA,,,William Nau
132507,U,19941212.0,ARG,,,Eric Alves
132508,U,19931115.0,USA,,,Nikhil Sharma
132509,U,19940102.0,COL,,,Sergio Riveros
132510,R,19941123.0,MEX,,,Stefano Trueba
132511,R,19960128.0,USA,,,Charles Elbogen
132512,U,19960226.0,USA,,,Andrey Majkic
132513,U,19940210.0,USA,,,Brant Vaughan Switzler
132514,U,19891020.0,USA,,,Andrew G Blackner
132515,U,19931223.0,FRA,,,Rayane Djouad
132516,R,19961106.0,DOM,,,Adriel Azucey
132517,U,19920308.0,AUS,,,David Poole
132518,R,19950226.0,RSA,,,Joshua Chetty
132519,U,19921118.0,ARG,,,Mateo Rivas
132520,U,19940307.0,USA,,,Daniel Sun
132521,R,19960716.0,USA,,,Nicholai Westergaard
132522,R,19950528.0,USA,,,Grayson M Goldin
132523,R,19950324.0,USA,,,Gerald Nickerson
132524,U,19941223.0,IND,,,Mihir Akolkar
132525,U,19950905.0,USA,,,Sam Edwards
132526,L,19940730.0,USA,,,Jimmi Parsons
132527,R,19790706.0,USA,,,Landon Schaefer
132528,U,19951123.0,USA,,,Trey Yates
132529,U,19920530.0,USA,,,Andrew L Rios
132530,U,19950420.0,AUS,,,David Kohan
132531,U,19920219.0,HAW,,,Richard Brej
132532,U,19941108.0,USA,,,Saxon Buehning
132533,U,19951222.0,USA,,,Zane Moody
132534,U,19940126.0,BAH,,,Edward Symmonett
132535,R,19960124.0,COD,,,William Bushamuka
132536,R,19971209.0,MKD,,,Kiril Gushterov
132537,U,19891028.0,USA,,,Michael Malinsky
132538,R,19960112.0,MEX,,,Andres Hernandez
132539,U,19860613.0,CAN,,,Raymond Diez
132540,U,19901128.0,CZE,,,Thomas Marek
132541,U,19950517.0,USA,,,Anthony L E Grady Jr
132542,U,19820719.0,COL,,,Federico Ochoa
132543,U,19930129.0,USA,,,Forrest Edwards
132544,U,19930606.0,USA,,,Michael Wallace
132545,U,19940822.0,USA,,,Austin Spinazze
132546,U,19780618.0,USA,,,Kent Wright
132547,R,19940201.0,ARG,,,Franco Uliana
132548,U,19900615.0,USA,,,Kevin Papen
132549,U,19960514.0,LTU,,,Martynas Lukosiunas
132550,U,19970915.0,USA,,,Nikola Samardzic
132551,U,19940506.0,RUS,,,Egor Panyushkin
132552,U,19830822.0,USA,,,Aron Ganju
132553,U,19961116.0,USA,,,Dominic Demeterfi
132554,U,19970301.0,GER,,,Julius Becker
132555,U,19941008.0,USA,,,Jose Torres
132556,R,19951016.0,BRA,,,Antony Mendes
132557,U,19960924.0,USA,,,Parker Hayslett
132558,R,19940920.0,GER,,,Moritz Kandt
132559,U,19911120.0,USA,,,Adam Decker
132560,U,19971004.0,VEN,,,Alfonso Montoya
132561,R,19940307.0,USA,,,William Albanese
132562,U,19951121.0,ISR,,,Tomer Krutik
132563,U,19950430.0,ISR,,,Idan Roth
132564,U,19971111.0,ISR,,,Alon Shats
132565,U,19930303.0,AUT,,,Calvin Knie
132566,R,19941219.0,MDA,,Q80795499,Dmitrii Baskov
132567,L,19930420.0,ARG,,,Tomas Cottet
132568,U,19960328.0,ISR,,,Ofir Gershon
132569,U,19940721.0,NED,,,Millen Mortier
132570,U,19960410.0,ISR,,,Ron Klain
132571,U,19721204.0,RUS,,,Maxim Uskov
132572,U,19790111.0,ISR,,,Shahar Ziv
132573,U,19970129.0,SUI,,Q107558000,Luca Castelnuovo
132574,R,19970511.0,LIE,,,Vital Flurin Leuch
132575,R,19971218.0,SUI,,,Raphael Baltensperger
132576,R,19920328.0,ITA,,,Marco Vannutelli
132577,U,19921004.0,ITA,,,Luca Amelio
132578,U,19960703.0,SUI,,,Dario Huber
132579,U,19921001.0,ITA,,,Alessandro Pagani
